EventID,Location,SGNetCode,Transect,Quadrat,Species,Date,Time,Percent_Cover,Density_Source,Density_ZM_field,Shoot Density_0.25m2,Canopy Height,Flowers,Fruits,Shoot Count (core),Leaf weight (g),Sheath weight (g),Roots+rhizome (g),Grazing Evidence,Epiphytes,Wasting,Tidal Depth,Distance to Edge Left,Distance to Edge Center,Distance to Edge Right,Distance to Last Shoot Left,Distance to Last Shoot Center,Distance to Last Shoot Right,Salinity,Sediment Type Left,Sediment Type Center,Sediment Type Right,QC notes,Certified_By,Certified_Date,data_source
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,5,ZM,7/4/16,5:30,1,Entire,2,2,12,0,0,1,0.0806,0.0086,0.0716,N,High,High,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,6,ZM,7/4/16,5:30,1,Entire,1,1,9,0,0,2,0.0413,0.0022,0.0658,N,Tr,Low,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,7,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,8,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,9,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,10,ZM,7/4/16,5:30,1,Entire,2,2,9,0,0,1,0.0315,0.0016,0.0313,N,Low,Tr,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,11,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2016,Duck Harbor Beach,MA20.1,A,12,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,58.1,61.9,62.7,76,70.9,77.9,31.36,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,1,ZM,7/4/16,5:30,90,TR,47,188,28,0,9,6,0.8893,0.0126,0.4804,N,Low,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,2,ZM,7/4/16,5:30,60,BR,42,168,28,0,15,4,0.3321,0.0187,0.4342,N,Low,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,3,ZM,7/4/16,5:30,10,Entire,13,13,12,0,0,2,0.3179,0.0186,0.2852,N,Tr,Low,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,4,ZM,7/4/16,5:30,100,BL,61,244,17,0,41,3,0.5069,0.0254,0.401,N,Tr,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,5,ZM,7/4/16,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,6,ZM,7/4/16,5:30,85,BL,25,100,19,0,24,1,0.0787,0,0.1597,N,Tr,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,7,ZM,7/4/16,5:30,40,BR,15,60,11,0,2,8,0.6471,0.0073,0.6502,N,Tr,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,8,ZM,7/4/16,5:30,50,TR,54,216,18,0,13,5,0.4722,0.0135,0.4111,N,Tr,High,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,9,ZM,7/4/16,5:30,5,Entire,15,15,16,0,2,1,0.1325,0,0.0102,N,Tr,Tr,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,10,ZM,7/4/16,5:30,10,Entire,27,27,17,0,0,5,0.42,0.0382,0.7159,N,Tr,Low,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,11,ZM,7/4/16,5:30,15,Entire,50,50,21,0,3,4,0.4506,0.0205,0.6961,N,Tr,Tr,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2016,Duck Harbor Beach,MA20.1,B,12,ZM,7/4/16,5:30,5,Entire,7,7,17,0,0,7,0.4107,0,0.3283,N,Tr,Low,Low,,,,,,,31.82,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,1,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,2,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,3,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,4,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,5,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,6,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,7,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,8,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,9,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,10,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,11,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_6/24/2017,Duck Harbor Beach,MA20.1,A,12,ZM,6/24/17,4:30,0,,0,0,,0,0,0,0,0,0,,,,Low,50.2,68,66.4,58.9,68,72.3,25.8,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,1,ZM,6/24/17,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,2,ZM,6/24/17,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,3,ZM,6/24/17,5:30,60,BL,30,120,21,0,8,8,1.0219,0.0217,0.8385,N,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,4,ZM,6/24/17,5:30,95,BL,38,152,20,0,35,3,0.1209,0.0094,1.0074,N,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,5,ZM,6/24/17,5:30,20,Entire,23,23,19,0,5,13,0.6814,0.0092,0.6365,N,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,6,ZM,6/24/17,5:30,90,BL,24,96,21,0,24,10,0.9481,0.0987,1.0318,N,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,7,ZM,6/24/17,5:30,12,Entire,10,10,18,0,0,3,0.2345,0,0.5107,N,Tr,High,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,8,ZM,6/24/17,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,9,ZM,6/24/17,5:30,30,Entire,67,67,22,0,8,9,1.3439,0.0415,1.1025,N,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,10,ZM,6/24/17,5:30,12,Entire,22,22,25,0,1,3,0.3126,0,0.1977,Y,Tr,Low,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,11,ZM,6/24/17,5:30,2,Entire,6,6,17,0,0,5,0.5556,0,0.3535,Y,Tr,Tr,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_6/24/2017,Duck Harbor Beach,MA20.1,B,12,ZM,6/24/17,5:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30.3,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,1,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,2,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,3,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,4,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,5,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,6,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,7,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,8,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,9,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,10,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,11,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_6/24/2017,Duck Harbor Beach,MA20.1,C,12,ZM,6/24/17,5:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,,,,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,1,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,2,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,3,ZM,7/14/18,6:06,1,Entire,1,1,10,0,0,1,0.0435,,0.0185,N,Low,Tr,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,4,ZM,7/14/18,6:06,1,Entire,1,1,7,0,0,1,0.0386,,0.0189,N,Low,Tr,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,5,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,6,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,7,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,8,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,9,ZM,7/14/18,6:06,10,Entire,11,11,18,0,0,9,0.4777,0.0488,0.6454,N,Tr,Low,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,10,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,11,ZM,7/14/18,6:06,1,Entire,1,1,13,0,0,1,0.0478,,0.0226,N,Low,Tr,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/14/2018,Duck Harbor Beach,MA20.1,A,12,ZM,7/14/18,6:06,0,,0,0,,0,0,0,0,0,0,,,,Low,61.05,67.05,52.8,87.8,70.1,87.5,31.6,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,1,ZM,7/14/18,5:30,1,Entire,1,1,8,0,0,1,0.0467,0,0.0229,N,Tr,Tr,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,2,ZM,7/14/18,5:30,5,Entire,13,13,11,0,0,3,0.2412,0,0.1123,N,Tr,Tr,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,3,ZM,7/14/18,5:30,100,BL,84,336,22,0,49,9,1.0607,0.0546,1.9504,N,Tr,Low,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,4,ZM,7/14/18,5:30,100,BL,65,260,18,0,22,4,0.6394,0.0154,0.4108,N,Tr,Low,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,5,ZM,7/14/18,5:30,85,BL,78,312,28,0,18,8,0.776,0.0485,0.3722,N,Tr,High,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,6,ZM,7/14/18,5:30,100,BL,82,328,20,0,28,6,0.5769,0.0162,2.2669,N,Tr,Low,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,7,ZM,7/14/18,5:30,3,Entire,6,6,12,0,0,5,0.537,0.0169,0.5865,N,Tr,Low,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2018,Duck Harbor Beach,MA20.1,B,8,ZM,7/14/18,5:30,5,Entire,14,14,13,0,0,4,0.5201,0.0086,0.223,N,Tr,Low,Low,,,,,,,31.8,gravel,gravel,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
