"STATION","NAME","DATE","AWND","WDF2","WSF2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-01","5.1","  200","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-02","3.3","  320","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-03","3.5","  120","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-04","3.6","  110","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-05","3.8","   40","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-06","4.3","  200","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-07","7.6","  270","19.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-08","6.9","  290","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-09","4.8","  260","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-10","8.7","  220","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-11","5.5","  340","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-12","7.2","   90","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-13","6.6","   60","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-14","3.9","  270","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-15","5.5","  200","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-16","4.2","  320","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-17","5.7","  300","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-18","3.1","  110","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-19","2.3","  110","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-20","2.6","  220","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-21","3.4","  220","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-22","3.2","   80","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-23","3.1","   80","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-24","5.1","  330","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-25","4.5","  320","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-26","4.3","   90","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-27","3.7","  320","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-28","2.7","  110","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-29","4.3","   30","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-30","6.5","   20","13.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10-31","3.0","  320","5.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-01","2.9","  300","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-02","8.6","  290","14.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-03","6.5","  320","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-04","3.8","  210","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-05","6.8","  220","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-06","5.5","  220","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-07","3.4","  230","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-08","1.9","   90","5.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-09","1.1","   70","4.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-10","4.4","  230","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-11","6.4","  230","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-12","4.4","  340","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-13","5.4","  320","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-14","4.5","  300","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-15","5.5","  230","17.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-16","5.7","  270","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-17","5.1","  300","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-18","6.3","  320","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-19","5.7","  200","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-20","7.6","  220","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-21","4.1","  260","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-22","6.1","  120","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-23","6.1","  290","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-24","5.1","  290","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-25","1.9","  170","5.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-26","2.6","  190","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-27","1.9","  280","4.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-28","3.6","  290","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-29","3.6","  220","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11-30","7.5","  160","19.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-01","7.0","  220","14.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-02","6.0","  250","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-03","5.6","  210","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-04","5.9","  220","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-05","8.1","  330","15.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-06","7.7","  300","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-07","4.6","  280","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-08","6.0","  360","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-09","3.4","  230","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-10","4.3","  310","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-11","3.7","  210","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-12","2.6","   70","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-13","3.1","  240","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-14","3.5","  350","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-15","6.2","  300","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-16","5.9","   60","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-17","10.1","   60","17.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-18","4.6","  350","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-19","2.7","  310","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-20","1.6","  290","4.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-21","2.5","  260","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-22","5.2","  290","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-23","4.5","  280","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-24","5.8","  150","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-25","8.8","  160","16.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-26","7.6","  210","13.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-27","4.0","  260","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-28","4.2","  210","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-29","6.9","  270","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-30","5.3","  210","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12-31","6.4","  220","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-01","2.8","  320","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-02","6.4","  310","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-03","4.2","   20","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-04","5.1","   30","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-05","4.8","  340","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-06","6.0","  320","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-07","6.1","  310","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-08","4.8","  330","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-09","5.1","  350","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-10","4.2","  310","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-11","2.6","  230","5.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-12","3.3","  310","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-13","3.1","  120","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-14","2.4","  330","4.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-15","3.7","  100","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-16","8.3","  110","19.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-17","8.3","  250","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-18","6.5","  280","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-19","4.8","  300","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-20","4.9","  310","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-21","3.5","  220","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-22","4.3","  290","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-23","7.4","  320","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-24","9.3","  290","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-25","5.8","  320","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-26","3.7","   70","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-27","3.8","  340","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-28","6.0","  310","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-29","9.3","  310","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-30","5.9","  310","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01-31","2.6","  320","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-01","9.3","   40","16.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-02","8.5","   30","16.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-03","4.7","  300","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-04","4.0","  320","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-05","2.7","  220","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-06","5.6","  250","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-07","4.1","  130","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-08","4.8","  310","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-09","2.7","  320","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-10","4.2","  270","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-11","3.9","  320","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-12","4.7","  310","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-13","4.2","  320","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-14","2.5","   70","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-15","4.1","   20","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-16","5.0","  260","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-17","5.7","  280","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-18","3.8","   60","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-19","4.9","   30","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-20","5.0","  320","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-21","4.2","  330","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-22","4.9","  190","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-23","5.7","  220","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-24","6.0","  210","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-25","7.7","  320","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-26","4.1","  110","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-27","4.4","  280","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02-28","3.1","  300","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-01","6.2","  270","19.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-02","10.1","  290","17.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-03","5.4","  240","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-04","6.6","  300","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-05","8.1","  300","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-06","5.6","  300","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-07","4.4","  290","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-08","4.2","  320","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-09","5.1","  280","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-10","3.8","  190","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-11","6.0","  210","13.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-12","6.4","  280","14.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-13","7.7","  320","13.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-14","7.7","  320","15.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-15","8.5","  320","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-16","4.2","  210","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-17","4.3","  200","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-18","4.8","   30","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-19","7.1","   10","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-20","3.3","  260","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-21","2.7","  110","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-22","3.7","  100","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-23","3.0","  100","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-24","2.5","   80","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-25","2.2","  200","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-26","7.7","  280","14.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-27","6.2","  110","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-28","5.8","  110","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-29","8.5","  270","17.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-30","5.1","  210","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03-31","6.5","  200","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-01","6.7","  310","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-02","5.9","  320","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-03","3.6","  290","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-04","4.8","  320","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-05","7.4","  330","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-06","3.6","   90","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-07","3.1","   60","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-08","4.1","   90","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-09","4.1","  110","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-10","4.4","  220","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-11","6.1","   60","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-12","5.8","   50","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-13","4.6","   30","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-14","4.2","  110","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-15","5.8","  100","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-16","8.8","   10","14.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-17","4.9","  350","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-18","3.6","  270","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-19","3.4","  240","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-20","5.2","  240","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-21","6.7","  210","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-22","9.0","  280","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-23","7.6","  270","13.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-24","5.5","  220","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-25","3.4","  360","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-26","6.8","  320","12.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-27","4.8","  260","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-28","3.1","  360","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-29","2.8","   40","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04-30","7.9","  270","17.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-01","6.4","  290","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-02","6.0","  280","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-03","4.0","   80","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-04","4.8","   30","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-05","3.5","   70","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-06","4.8","  300","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-07","4.6","   80","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-08","5.1","  220","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-09","5.5","  220","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-10","3.6","  260","6.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-11","6.6","  250","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-12","4.7","  320","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-13","3.3","  360","6.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-14","4.4","  290","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-15","4.0","  120","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-16","3.8","  110","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-17","3.1","   90","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-18","4.2","  260","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-19","4.6","  100","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-20","3.9","  100","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-21","4.8","  220","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-22","3.5","   40","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-23","5.5","  320","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-24","5.9","  110","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-25","7.1","  210","10.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-26","6.5","  190","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-27","5.4","  360","9.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-28","5.1","   60","9.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-29","8.8","   50","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-30","7.7","   60","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05-31","4.1","  290","7.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-01","4.6","  230","7.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-02","4.1","  190","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-03","4.5","  210","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-04","4.6","  250","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-05","5.0","  220","11.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06-06","4.5","  230","8.1"
